Input,166,J - Interrupteur Haut / Bas (Bas),J,bool,/home/J/Input/bool/Interrupteur_Haut_-_Bas_(Bas)
Input,167,J - Variateur de lumière (Haut),J,bool,/home/J/Input/bool/Variateur_de_lumière_(Haut)
Input,168,J - Variateur de lumière (Bas),J,bool,/home/J/Input/bool/Variateur_de_lumière_(Bas)
Input,169,J - Détecteur porte fermée 1,J,bool,/home/J/Input/bool/Détecteur_porte_fermée_1
Input,170,J - Détecteur porte fermée 2,J,bool,/home/J/Input/bool/Détecteur_porte_fermée_2
Input,171,J - Détecteur de mouvement,J,bool,/home/J/Input/bool/Détecteur_de_mouvement
Input,172,J - Capteur de luminosité,J,bool,/home/J/Input/bool/Capteur_de_luminosité
Input,173,J - Détecteur de fumée,J,bool,/home/J/Input/bool/Détecteur_de_fumée
Input,183,K - Variateur de lumière (Haut),K,bool,/home/K/Input/bool/Variateur_de_lumière_(Haut)
Input,184,K - Variateur de lumière (Bas),K,bool,/home/K/Input/bool/Variateur_de_lumière_(Bas)
Input,185,K - Détecteur de mouvement,K,bool,/home/K/Input/bool/Détecteur_de_mouvement
Input,195,L - Interrupteur Lumière 1,L,bool,/home/L/Input/bool/Interrupteur_Lumière_1
Input,196,L - Interrupteur Lumière 2,L,bool,/home/L/Input/bool/Interrupteur_Lumière_2
Input,197,L - Interrupteur Haut / Bas (Haut),L,bool,/home/L/Input/bool/Interrupteur_Haut_-_Bas_(Haut)
Input,198,L - Interrupteur Haut / Bas (Bas),L,bool,/home/L/Input/bool/Interrupteur_Haut_-_Bas_(Bas)
Input,199,L - Variateur de lumière 1 (Haut),L,bool,/home/L/Input/bool/Variateur_de_lumière_1_(Haut)
Input,200,L - Variateur de lumière 1 (Bas),L,bool,/home/L/Input/bool/Variateur_de_lumière_1_(Bas)
Input,201,L - Variateur de lumière 2 (Haut),L,bool,/home/L/Input/bool/Variateur_de_lumière_2_(Haut)
Input,202,L - Variateur de lumière 2 (Bas),L,bool,/home/L/Input/bool/Variateur_de_lumière_2_(Bas)
Input,203,L - Détecteur porte fermée 1,L,bool,/home/L/Input/bool/Détecteur_porte_fermée_1
Input,204,L - Détecteur porte fermée 2,L,bool,/home/L/Input/bool/Détecteur_porte_fermée_2
Input,205,L - Détecteur de mouvement,L,bool,/home/L/Input/bool/Détecteur_de_mouvement
Input,206,L - Capteur de luminosité,L,bool,/home/L/Input/bool/Capteur_de_luminosité
Input,207,L - Détecteur de fumée,L,bool,/home/L/Input/bool/Détecteur_de_fumée
Input,217,M - Interrupteur Lumière,M,bool,/home/M/Input/bool/Interrupteur_Lumière
